Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.511564|19.24512;0;110.773;115.514;98.1033;176;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.8247;85;14.8476;17.4545;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.511564|19.24512;1;111.25;115.585;97.9737;241;13;13;13;13;13;13;13;13;13;0;0;0;0;0;0;0;0;0;74.4071;67;13.2768;15.2037;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.511564|19.24512;2;109.945;115.111;97.4204;159;16;11;11;11;11;11;11;11;11;0;0;0;0;0;0;0;0;0;77.2339;67;12.0665;15.8228;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.511564|19.24512;3;106.243;114.008;95.9438;237;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.4024;85;10.7198;10.7274;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;15;3829;0;0;0;23;3821;0;2;0
47.511564|19.24512;4;115.898;117.428;100.286;181;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.5281;42;18.2827;29.7988;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;10;3834;0;0;0;17;3827;0;0;0;62;3782;0;2;0
47.511564|19.24512;5;129.456;120.26;107.082;621;429;265;198;178;104;103;99;69;67;63;0;0;0;0;0;0;0;0;37.6394;35;12.0641;12.3495;0;0;0;0;0;0;495;0;0;0;0;19;3825;0;0;0;37;3807;0;0;0;48;3796;0;0;0;91;3753;0;2;0
47.511564|19.24512;6;129.456;119.161;106.447;757;520;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.4006;33;6.26704;6.42169;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;13;3831;0;0;0;23;3821;0;0;0;90;3754;0;2;0
47.511564|19.24512;7;121.585;113.772;101.521;599;425;66;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.3915;33;6.37581;7.74219;0;0;0;0;0;0;0;0;0;0;0;40;3804;0;0;0;45;3799;0;0;0;62;3782;0;0;0;124;3720;0;2;0
47.511564|19.24512;8;115.307;108.766;96.5026;724;481;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5216;40;7.42767;7.44596;0;0;0;0;0;0;0;0;0;0;0;7;3837;0;0;0;28;3816;0;0;0;31;3813;0;0;0;59;3785;0;2;0
47.511564|19.24512;9;111.962;105.767;93.7708;689;497;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.3473;60;10.7538;20.6723;0;0;0;0;0;0;0;0;0;0;0;14;3830;0;0;0;13;3831;0;0;0;13;3831;0;0;0;28;3816;0;2;0
