Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.524716|18.927433;0;11.031;21.955;29.5229;884;747;587;437;195;10;0;0;0;0;0;0;0;0;0;0;0;0;0;205.3;203;13.2345;13.5924;0;0;0;0;0;0;0;0;62;0;0;3782;0;129;0;7;3708;0;165;0;0;3679;0;316;0;0;3528;0;0;2;0
47.524716|18.927433;1;13.5213;23.2432;30.7349;834;747;632;480;383;171;159;154;118;103;46;45;44;0;0;0;0;0;0;207.656;210;13.3231;13.4464;0;0;0;0;0;0;0;0;266;0;0;3578;0;185;0;1;3658;0;56;0;5;3783;0;221;0;0;3623;0;0;2;0
47.524716|18.927433;2;11.5299;23.2344;30.6605;992;907;613;330;142;65;40;37;0;0;0;0;0;0;0;0;0;0;0;203.57;203;12.9588;13.0165;0;0;0;0;0;0;0;0;96;0;5;3743;0;106;0;33;3705;0;156;0;10;3678;0;422;0;0;3422;0;0;2;0
47.524716|18.927433;3;10.781;21.719;29.8689;964;855;618;395;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206.437;203;10.816;11.4899;0;0;0;0;0;0;0;0;22;0;3;3819;0;40;0;7;3797;0;57;0;0;3787;0;102;0;0;3742;0;0;2;0
47.524716|18.927433;4;11.905;23.1647;30.9331;982;923;742;443;65;45;0;0;0;0;0;0;0;0;0;0;0;0;0;205.025;203;12.2213;12.5252;0;0;0;0;0;0;0;0;32;0;4;3808;0;71;0;7;3766;0;84;0;4;3756;0;225;0;0;3619;0;0;2;0
47.524716|18.927433;5;13.1262;25.0317;31.7219;965;883;612;283;129;65;10;10;0;0;0;0;0;0;0;0;0;0;0;201.522;203;11.5571;11.5797;0;0;0;0;0;0;0;0;33;0;1;3810;0;41;0;6;3797;0;34;0;0;3810;0;10;0;0;3834;0;0;2;0
47.524716|18.927433;6;10.0887;19.6215;28.3002;720;638;371;267;185;134;113;78;0;0;0;0;0;0;0;0;0;0;0;210.052;210;12.2062;12.2067;0;0;0;0;0;0;0;0;13;0;0;3831;0;65;0;0;3779;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.524716|18.927433;7;10.1171;20.2586;28.9201;917;756;396;181;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.678;210;7.95824;8.06734;0;0;0;0;0;0;0;0;43;0;0;3801;0;73;0;1;3770;0;89;0;0;3755;0;239;0;0;3605;0;0;2;0
47.524716|18.927433;8;11.7458;23.3444;30.8202;896;789;594;482;256;196;56;51;36;7;6;3;2;0;0;0;0;0;0;204.137;203;11.2861;11.3995;0;0;0;0;0;0;69;0;179;0;0;3665;0;131;0;8;3705;0;156;0;0;3688;0;306;0;0;3538;0;0;2;0
47.524716|18.927433;9;21.1254;30.7224;36.3262;538;455;401;344;332;317;271;260;159;137;91;89;64;0;0;0;0;0;0;201.199;180;15.9419;27.1232;0;0;0;0;0;0;851;0;1175;0;0;2669;0;866;0;0;2978;0;484;0;0;3360;0;469;0;0;3375;0;0;2;0
